transaction_hash,block_hash,block_number,block_timestamp,index,spent_transaction_hash,spent_output_index,script_asm,script_hex,sequence,required_signatures,type,addresses,value
aac6e2f7deb59f745cdf0227f856adcee133388a42e30dbd1d6d7fa03ac8379b,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,3,586b37e6c1849edb8086dcdd04b6682b9a61a6e550b671e5ac49e45333c45627,14,,,4294967293,,witness_v0_keyhash,bc1q9ruqtszj962ycsuw2ehrt465pplgxlx5zyxv76,156176
aac6e2f7deb59f745cdf0227f856adcee133388a42e30dbd1d6d7fa03ac8379b,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,4,8c350b349f6320d7fd57779bed6e559707120e4b1872fbccf7dd3e0ae406b9fe,2,,,4294967293,,witness_v0_keyhash,bc1qjr8j2auqzptzdaq93j5h7qyk3sq6necs2lp3xw,11543
cde64e5dbbc5ade0f19626946728014236fed57d228697efa0b2d3a12b9505c5,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,f9a71a27ebaeb4600b038a8bfa52c078a837e8741e4ccea76f81cc3b2e566b8c,0,,,4294967295,,witness_v1_taproot,bc1pyz078xul7fngcl40vfgu03d0mcx24cfhsmc0tnueuc9vhd06567sxgd2lv,6946
9551bebf7f9cb672d43ebb93287862dcf131bc4eb16814fd378a9081bffe74b7,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,8dd898fce05f988b0ab18225286f77677106fd56b98b87a0aa18b32baa5ce48d,1,,,4294967295,,witness_v0_keyhash,bc1qt2n7hhv6gxfmufqudgu8lrkegffv4g5jhp00cu,25075
9551bebf7f9cb672d43ebb93287862dcf131bc4eb16814fd378a9081bffe74b7,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,1,db3a928230a3eeed37758586f7810b0063dfff07355c25bae50ee292b978576c,88,,,4294967295,,witness_v0_keyhash,bc1qt2n7hhv6gxfmufqudgu8lrkegffv4g5jhp00cu,42712
9551bebf7f9cb672d43ebb93287862dcf131bc4eb16814fd378a9081bffe74b7,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,2,59861f522ebb8e25d58f90c81ee4bffd0cc1b5c7cc2a0fdf367cfe90612165d6,193,,,4294967295,,witness_v0_keyhash,bc1qt2n7hhv6gxfmufqudgu8lrkegffv4g5jhp00cu,71944
d1e881f8f949e89deef95254b0b7853501dd2d5a19a829200e483a6e65354157,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,735bdf813aedc913c18d1d9f23d5171fb5b9ebc686989ac02c8fc1f6134de095,0,,,4294967295,,witness_v1_taproot,bc1p9amstd3kqacy4m0hkuk2qdqp540ygwm8wn4zgxfy9e6gydr6dy7s4wrn0s,4146
17531faf35b9ce82834ebdcd205adddd94d7dbb3e4ff1ed7a8a368389dc6b0f0,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,c9e1efbb0446811eb4f318656f0f13be7bc316dbc1b9f83b7e41f47a108b1d8b,0,,,4294967293,,witness_v1_taproot,bc1py6qmv94ery993fqzzw9r4udqj2lct4gvppmqlenls558cyfcn0vqhc78d6,22966
9b717d1cab771b8d622b5028a5509e70f877c939c4f7137c360d3c6d78e2b24c,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,04832f6cf470cf277126e444ebe1d1c00fbb1f49afbf5f70f886b888927bfab1,1,,,4294967293,,witness_v1_taproot,bc1pwzpk4j3sdfyk29haveq5wc472haezuxh2j7pmd969esge3utmj3q52q4yn,55050
988cba64cdd121957811b06fcdabc4a8cdd94ab86857ccc13adc6ef996b3b8f8,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,2fa2846c7bd2c16fe01fcfd3060842e9905a44df5095e67f21665eb8b56bc727,1,,,4294967293,,witness_v1_taproot,bc1p55v4we6frlr9a9gzn8rs2jlekkk3v0d9qvr50x2cxe4ylyjjet8sd02687,15774
1bb6455322de98e8cf30454ae053d5dad0793de2204fc9e4a0ccbbea1f6053e8,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,f9d104cdf20fb37b15b81a0f06515d73cd053578a18c1cb5fd2fd6d3e654eef3,1,,,4294967293,,witness_v0_keyhash,bc1q40anfgfa8z45g52050w0kzpjxjl796kkd2j2q3,61225
e4c5c87e7163f0a3cb844c7580f24750ed9cca9c70fa355f93efe39107e8baff,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,0ccf6cc7b68c49daed2a23a715592e783e4020186badca881ccde113e5dc54d6,1,,,4294967293,,witness_v1_taproot,bc1p6zpe9cyamf2w0ljwjpm4k7t5n2827vjd3sf85a8l89d3z9tyjt9s3wu8sh,86428
c4c6ecad75342a9fc8c0f64fe62a3327295ec0e66afb74ff68d9c46ec383675c,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,bafa1bc204791c8764e1f0b84ae08ee04ad386d794859f25a459469c10c49a9d,1,,,4294967293,,witness_v1_taproot,bc1pr56w6fk50pz5l5el47k8mhwrl7hajcrqsjrnt8gnvcugtu0v2aysraa9s7,89450
7ed1379974f6e8e3664383360cbaa3b00271905e1d4c0e272770e0007d04b64a,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,8467a07b8d8b05b8448040eb1d6a9660ed5dada95a089f0fc3fc346c89adc7d9,16,,,4294967293,,witness_v1_taproot,bc1psmpg8fjdzmek94tjhvucsg4dgd4ah7zges4svfg933n3frm3r37q3vrm2t,1976
e6332f8022f4c3942bdc36b92232db4251064848c91a2a280611e1d3be5ef9bb,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,14b081fb9fb31b18eb961351d6d58b7d3058e07fe6d868442093de2409281657,1,,,4294967293,,witness_v1_taproot,bc1pwzpk4j3sdfyk29haveq5wc472haezuxh2j7pmd969esge3utmj3q52q4yn,25993
87303a2afadb2853992283a2b2418452c813d1f8ac335a9544ac71f9f908d4d5,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,549c4bac7ce7139ca3764762a8d03d17b96771c8bf2f49245489e20e07db2fe3,2,,,2147483649,,witness_v1_taproot,bc1pzpdefwzttz94hzupdzs9a7akuc05tngqqqzf4xfxq8g8j6dxefaqunevc9,68400
6637c371660e557c67a0a9752179fa8c07a969ea1c58a4c823c6121c00fd0efc,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,199181aa913d13d6fd2abc350ab1adf5376e6e66fd622b2f6b79e00645f0bc48,1,,,4294967293,,witness_v1_taproot,bc1pal2q9wgz8k7ewc48gzjng8ktmmf0qrqsqwke4du4h0cdtvk5xwusvl2nyr,77660
d16aa77c56d0ca66ac572a07616625e452e2cd662d60180dbd8d95910742d2f0,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,af95ad6de37e5f88bed1233bb2db04ad4a43c2e55e258ecfa815d623515b6b0d,0,,,4294967295,,witness_v0_keyhash,bc1q7ymfx2hjg2kel6hrl7wnjpyl6pmhvu42nlsuk2,36294
385f0ad45ec9f88b953571af6f6c92f46ba44180dc206ce770af96b8401f6ca8,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,23cee1b0031f0274bc21782a795f97a7e61e91f6bd168492da73d5d94fe95ec6,1,,,4294967293,,witness_v1_taproot,bc1pal2q9wgz8k7ewc48gzjng8ktmmf0qrqsqwke4du4h0cdtvk5xwusvl2nyr,55430
e627344ee0945373c332285bc04c593bbd8f62b8c38d70c4e2d5b27620d43474,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,32d6826471e4f9418a1628c52e9d26d5b27d4ed938f70bb547a18bafa373abba,1,,,0,,witness_v0_keyhash,bc1qhd0g9694js7u8d2pnwjh8yalcaa7kj7m32s53k,7620
bafdbccb2972cf55f0382a5ba03a1293fd5935fbe531a1444693c3ed5e552cc7,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,2b4480aa51fab30632d029d30895ddbebc6821e037f58b16d8312ba30d13516c,1,,,2147483649,,witness_v1_taproot,bc1p78kxda8hv7vlw85t6y6cncfka4mzlau3z9echaqykn9s4aj5rd9q6ahsgq,5592403
bafdbccb2972cf55f0382a5ba03a1293fd5935fbe531a1444693c3ed5e552cc7,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,1,9acb29c5484b0ec0baf7e6b091dd3485d0c54f521c86f6e475e7bfa75fa1a8ba,1,,,2147483649,,witness_v1_taproot,bc1p78kxda8hv7vlw85t6y6cncfka4mzlau3z9echaqykn9s4aj5rd9q6ahsgq,570546
1b76877521799d6850cf6d95283fab105c1908f3faac6bf82010b4c33455415f,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,bbca52606d892389e35deca332ccb73f40e794f8173ef4bbe119d37f16e2e41f,1,,,4294967293,,witness_v0_keyhash,bc1q2xwldm0cmek2nmmmggjk3e0rxu9p2yza3f5rfk,1773826
bd0c225ce812fbe66b7b87fd4ff260b576b53cdfdd16c1d8ef378ce9823272f9,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,9ace43bb43af3a5e63ef254bf40c5a2dc14609279f17b9724133d116519610f5,1,,,4294967293,,witness_v1_taproot,bc1pwzpk4j3sdfyk29haveq5wc472haezuxh2j7pmd969esge3utmj3q52q4yn,49895
20e0de4b323233b04b73deb5e4440c078f04146dc403de79a43aaa08853f1974,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,f14160760a8b1ec8f84c2d99825cf4ce5c8fbee418e362bb40ff3936a3e53396,0,,,4294967295,,witness_v1_taproot,bc1pkw4a9dy7suc6n06zs5rlpv9236adf6gfg08l8fjf402qsdlyllcqj9hry4,3746
fb247918824911c9c1ee0b581afa1530e66f62ea702b0e7178495b97b1186fb9,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,c990e69536bf80a5c091a4b936d9df2047f1f17bfb26d2cb9d0c8a4801115f62,7,,,4294967295,,witness_v1_taproot,bc1pm4e4pmuddyg4tjljtpq40v3sxwtpek05e3u2zmetgn76kk0gwc8q9y7j0a,49424
fb247918824911c9c1ee0b581afa1530e66f62ea702b0e7178495b97b1186fb9,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,1,47dc77cb5a79fa4a71c184baeca7718193d8171411941a7df6ff85b67512084f,2,,,4294967295,,witness_v1_taproot,bc1pm4e4pmuddyg4tjljtpq40v3sxwtpek05e3u2zmetgn76kk0gwc8q9y7j0a,15684
fb247918824911c9c1ee0b581afa1530e66f62ea702b0e7178495b97b1186fb9,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,2,dc567596b1d588dc53306a66dc9d77ba1169e5ae8c9cc51d32ce4e4736a60f00,1,,,4294967295,,witness_v1_taproot,bc1pm4e4pmuddyg4tjljtpq40v3sxwtpek05e3u2zmetgn76kk0gwc8q9y7j0a,10007
fb247918824911c9c1ee0b581afa1530e66f62ea702b0e7178495b97b1186fb9,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,3,13d57fabec6a5344f006413e3f17457c9ed6e7a1b6fe146029bc40f29fcf4509,1,,,4294967295,,witness_v1_taproot,bc1pm4e4pmuddyg4tjljtpq40v3sxwtpek05e3u2zmetgn76kk0gwc8q9y7j0a,9351
fb247918824911c9c1ee0b581afa1530e66f62ea702b0e7178495b97b1186fb9,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,4,1aeecee9e7e7fa63e4e21209e87fae1334a9d48d830937885d7953272afe002e,1,,,4294967295,,witness_v1_taproot,bc1pm4e4pmuddyg4tjljtpq40v3sxwtpek05e3u2zmetgn76kk0gwc8q9y7j0a,8313
83ee501e42b0bc54c7083ddc424c27e1447b762851f50e6d152a2d4cd90c3fa3,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,a07b7426461147abff0d538b2caf4dea5e7dc6aa8e4c1d79f7d001c97412e133,1,,,4294967293,,witness_v1_taproot,bc1p0hfw8psp0rkzzn28lh6k0vncjfgm6cdxrewk2lnyqy2sp24hm5kqkvjwy9,1638551
3c42e5534fed0c6ac0f29947f940d914a2fafbfc533076dbd91c8d4cf292c7ab,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,cb6bcbdb64466b156a8e9187bb280bd98711ec03e819133cdc2d30523796130c,0,,,4294967295,,witness_v0_keyhash,bc1q32sxnq5hecdurfzgzp5x0zh8du86v9x84wdqdx,1646450609
2e973b490ed785c79e465f99a4cf37cd271245fc4c422c443386a71716059bb3,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,91a1c0e529c8e97077061a51efb0c260d226dad7ed8660c29b87321b75ee8117,0,,,4294967293,,witness_v1_taproot,bc1pr04pt0j7ctly5hv49gayswkxkqjhnyerlsc7aufy6jvs8dg492ms524t5n,15810
9461db4f5de5ac75d1d209f9c21ea1294c3dcdd777812fc5170f4917bafe4ade,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,ce37fc07e74b59b738ccc442bdf2922521bb3d935a61d6394d22afb27c27d432,0,,,4294967295,,witness_v1_taproot,bc1p54lddcsmexgyad6mlj84yfjth7h4mxwlun29c77asf5xmavmplqqe5x4f5,546
9461db4f5de5ac75d1d209f9c21ea1294c3dcdd777812fc5170f4917bafe4ade,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,1,d151cb577abb9e8b8ec6ccab258a1a6383fa4c0b327b5fa92294dd0d3cc1f377,4,00144dab0af579604e180267be6b61f10945639ead48,1600144dab0af579604e180267be6b61f10945639ead48,4294967295,,scripthash,3BJ4CEVajJhKvSqheXm3HMsSQjEWbsyp2w,80000
a398b2799a5863bdcee3cd414016e577ee4b4608e10d9842d3924b0fe3cb5b82,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,41a49c622dc15668d31336b98e036cdf9c0a2d25195a084e1ffa2bec79a36785,1,,,4294967293,,witness_v1_taproot,bc1p7qvckqfmgxhxlzgqlugp96rfj72amgruhef0h6x745j46aqkzm8sdjcu3j,155005
06e07c2f0967b89509879ec7ec79a638c0623c11662330559a44d3a604abee3f,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,c66f164ab258c05a965ff29eb88338efea7c1615c5237c9d41d4199cbc31700b,0,,,4294967293,,witness_v1_taproot,bc1pqvz9rfl5nge73lgxgnvv22wyqxd26k2tu7fvhhsckx4naeznyk0s2avuc9,17110
c7e19fee1b5f6f428aaaa12a4d8c16aaafaf2bc27b7d13630ec64373306113f5,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,b1b0660e4649bedd329b40d44d5571e8d5fd4b701b1cc97cf5adb70b7e5d60f6,0,,,4294967293,,witness_v1_taproot,bc1pqvz9rfl5nge73lgxgnvv22wyqxd26k2tu7fvhhsckx4naeznyk0s2avuc9,19710
2bedf3ff6c719f1bfc78fa3b01ff9609d1db132d8c31c1fdb90daf6bd1250d90,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,e9bb729655f97a55eca0ae4eb4c0857b48545a28b0ef6b2122f2279848d537be,25,,,4294967293,,witness_v1_taproot,bc1paxeegngjjc5ec6m3m5wez4mz8mjqjspf0g7ljk9p4g8w40697y8s7gnp7t,1846
c743fe85ad9fe7846749c92970f8bd47668e2631747352b060c9495278d8dea0,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,c0b464c9b34d02c7f6e92c7b55aabe4bdcda46fed6cfdf3ec92a37001e58a10f,6,,,4294967295,,witness_v0_keyhash,bc1qrt7rkpswpgmcag7txzf6ps9mvepwgndshqdx6d,7123544
6d8cdc74d4e26c15b36761709b2c5a18d5c79e7015d41b4e443f9bf0d1709687,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,c25779a5ee9fe283d388c36b096149c009ddeb7310c56501642a4d4d37aaa94b,1,,,4294967293,,witness_v0_keyhash,bc1q58egcx8f9kgent496276u0c8a9ex90xyukqmhy,81098
0fd4ec962ac2b41462a979202633d23f985097e9886c54021702549383fd132c,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,f5c97fcafd1aa2a37fbdef3a2602973922f8969515f99f13982796fdf60b087f,18,,,4294967295,,witness_v0_keyhash,bc1q2aeha4ukksssh2ua7e4md5psjs87ke8a63ktya,1815
096aeaada0f61558af22e38bd12a3b1462fa1d2da59915231f9b6f050875ddf7,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,e97e72c5f5194fa1d145dc4c9716de6130df24def17ffbd56d7282625341c1af,1,,,4294967293,,witness_v0_keyhash,bc1q40anfgfa8z45g52050w0kzpjxjl796kkd2j2q3,57025
cecdda1f3fd908aaa2b87f56f0d61f19906af664b112d769315f38c03cf0c1ca,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,bbee0f48601b4875a1a77e8447a4677b5400059a873281ffab8dce3b219fb053,1,,,4294967293,,witness_v0_keyhash,bc1qdtwy60dyhvsnnrsd5xj9q6wrfedg7zlpt2k7zf,74355
8cd8b6688e6bdf417cd2de7fb504d350b30b3433037fb2ca6c2b4e4eb53ce3e1,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,8e3e02d525f841bc9a86cd30e81fd4141feac5da033ec376f6ac6a18f4f79b28,1,,,4294967293,,witness_v1_taproot,bc1pcqfqewgtm6vpm44uj0g4htp6kh3lwt04psctx04wu4zfv2ed35sq2h4z7g,702700
9bfc5355771848359a4b0d12b159ccac57cac9bcb5bd19c3469af278ec0107fb,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,4192fd5db0e39377c5a1b3119a3027fc4ec7bac752295969ece4ad1cb3675528,1,,,4294967293,,witness_v1_taproot,bc1pdsdmkf7yktjfqm3ny9vr9aac6r2gn02f9cye9mtsrv9w9q4h5xrs3v6z69,1417225
289f2f429b109415f023ac8ca5b560f049f8ac60f7e47b24de1ec928d0b1056f,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,75db08f67f06194213b685fb5043027a22971b3477558d323600ae8fa364ef45,1,,,4294967293,,witness_v1_taproot,bc1pa6kntpzxteuuqwa3pvxwlstml0f0392zjh3r7vldx8dmm7na6v5qwflq3p,1485766
aa3ff5d6bb165d3769bcb55b4ee56d2c275974e143ebeb237a24ef9c4434fe7d,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,e8f27bb726599c9e14407447b16dc09268cfa68d6984e0ee7d82bd352778065c,1,,,4294967293,,witness_v1_taproot,bc1pray0tz42x8kekqvd3ejjh2pypn75syg3esp0v99542uktjnlftjs7ff7ja,1393575
e87563bc21da4b8f984b1dd409846a45d0fd721bcb7ba4bf830c00745e20c94b,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,7a8dba1b76f1bb63def4462a1ffe6a7a47ebb175c731916db11eec05128ec3cb,1,,,4294967293,,witness_v1_taproot,bc1pwzpk4j3sdfyk29haveq5wc472haezuxh2j7pmd969esge3utmj3q52q4yn,25993
3328b1e62e48e9e298d3694d897cacb21b8d2cbd921f88f4fad8d6803afaf29e,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,d0feab90c836068e553c8ff99fc390d31587607a94a8b9408e8c04c48c1f4ccd,1,,,4294967293,,witness_v1_taproot,bc1pwzpk4j3sdfyk29haveq5wc472haezuxh2j7pmd969esge3utmj3q52q4yn,31305
782e47dc985b34a40cabfddb70ca6dd931c204030b78706b3273fa8ff82f5f56,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,7c1fd0b584b9515bc3a801ff86450aa071fbf7bc2472bb65465ed7604043feee,0,,,4294967293,,witness_v1_taproot,bc1pw9y7q7kp9ptzjmpyl2vn8rl5xkxx9443g2x89jqcryy4c7rhlgvsyt2s87,12194
e32958f55246e9b11a7fc2513b69729630ba9fc2975a140f1f2a41ad80bd580a,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,89a7a2f52d6b7816038b71a2ca85b2ffcec0d8ca23710a88a02895b45fe108c6,0,,,4294967293,,witness_v1_taproot,bc1pt7cae2tcaszq9ar447tqjc7xl7fmq9gt4rcawqx6v6uh3xr6rneqhu3xs3,12246
3f4f8ab223fa5947ad9f310d3a6c6344f7b08e434eae0d4859d63da23ec56bdb,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,c2bad80c79b5ca555d0a464bfada4b69ab236db6c2849bee7ed18552dcc2c04b,0,,,4294967295,,witness_v0_keyhash,bc1qjpqrj69rkc7m09p3zylc3lmj6anazs9wjf2ddu,46760000
e73fe1066dc21febf132db5956ef23f31d7206409ae0549ef263763c031886c2,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,f5ac07d0488da714c6ec6d5bc426b715c1b4127fd346ba4d63cea7f54568f654,0,,,4294967293,,witness_v1_taproot,bc1pvxft3l74mkamvut90xg9wjjynfsyyy08u67vwlwzwj5nglh9duwsfxs3w9,20930
17b8b6fb966c6b7a3fcbd90e754f933a5580e586d334464889a9b455c6366166,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,e586b55ca4911a2b9918fff7ab6d02158179c7b0f46582824687ad70830e1529,0,,,4294967295,,witness_v0_keyhash,bc1q8v4f3q62grd9sz3ncmn8rgfqyjl3qtczkeehzq,546
17b8b6fb966c6b7a3fcbd90e754f933a5580e586d334464889a9b455c6366166,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,1,611d8272678dd2a3fdb930035634e268e9b5617e9ab3d7e8e08bcea6bc270ccf,1,,,4294967295,,witness_v0_keyhash,bc1q8v4f3q62grd9sz3ncmn8rgfqyjl3qtczkeehzq,11755
898aa1dfeed15c91e183d9ff76bd5f4fb7923551737ee8a95ee63f1753a7ebb0,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,ec960a532e8b6ea24f0fbf93acd52cab9d16845e1d3f1bfd888902ec62afdbc9,0,,,4294967293,,witness_v1_taproot,bc1pvxft3l74mkamvut90xg9wjjynfsyyy08u67vwlwzwj5nglh9duwsfxs3w9,15106
7662687208b85cd768eb10eaa1551d400cf29ff56995784387d706aec3d00d89,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,81ce238c6389b159feb9bd6bfae7f1f4e6dbba0ddae4d2b65aade1cd1c999a2c,1,,,4294967293,,witness_v1_taproot,bc1pwzpk4j3sdfyk29haveq5wc472haezuxh2j7pmd969esge3utmj3q52q4yn,31305
87ca2b81b56d930ec1c352caa84e5bb529c28110247b0488ee0f9dc68a2da52b,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,f870ede9df55dc7ceba5a29c77ecfefba2cad95d634e8a307bf5f3b0b906b5b0,1,,,4294967293,,witness_v0_keyhash,bc1qfqclqzt7x79cshuvlxlnluy3k38jldyw4lrp03,712008
5dcdf6910bfce62191ce7cd1e4a4b1bc09094f6cbed82327c88e5ee0865cc704,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,8da9eed926c38faa493afc33662a86a40c7cd301b832e78f702e4a5903815d39,1,,,4294967293,,witness_v0_keyhash,bc1qjvr3d9mn5u2duu9xn2tkyv4lkku7lrn2k0zd9l,395861919
76878757d3e3aa82bafbe8f650f30119d4dc2130bcd6056279b459e00e19cc41,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,2c52cb847834c3985af76dafbe3298acb1b6eb64b7a16c290ef44b34fb9f83c2,0,,,4294967295,,witness_v1_taproot,bc1p03zm54nx9hccn7unv0qwvh8cufddx5dzwmewr34rp5w6jjke890swt9sma,7746
5beb9116b47613167e405eb337b5929ad6617d288dc1a9a265b4a25ef17f7019,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,66c969bc4d3f61a8be2508c859401ebeb2310068733151f76ebcda47379aa764,0,,,4294967295,,witness_v1_taproot,bc1p03zm54nx9hccn7unv0qwvh8cufddx5dzwmewr34rp5w6jjke890swt9sma,20946
6477ed27083e9408786ce8133f88642a2a254ec6aef25330227db67eed8b3c64,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,9e7744c28fa5fe49dc97fd9142392603372ce9987b9dd74cde8334894c5418f5,0,,,4294967295,,witness_v1_taproot,bc1p03zm54nx9hccn7unv0qwvh8cufddx5dzwmewr34rp5w6jjke890swt9sma,12546
ef18c5443711fb80c8eb15179ce29f88fa0ea03975bd55af40169c2b98f28c11,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,abd89a263a83a6c8fb507ab3c03c7e8f99e22ef11ff161637ce778cd0be6458b,0,,,4294967295,,witness_v1_taproot,bc1p8ptj2nx5tlhnjae65pl8q6ls87y84wzum70v4kykdwj55s224hfsptfvlk,11210
0027e8fb4d82fc071726fa0100ef8af38f71c083004af7266e564833735c89b0,000000000000000000026d301e392ee5eedabf467ef276fed30f67f77f2816eb,844930,5/24/2024 13:52:01,0,ab0cae6b14c1b0f84c6e3ef4f894d9cd8185ad943948043c4f3c285fcc23b017,0,,,4294967295,,witness_v1_taproot,bc1plncakw4n8l2j8ns2u0pzxleeqge8jsdu67uqp6xy7e8nq3d7cmuslf04as,5878
